Player,Pos,Age,Cap Hit,Cap Hit PctLeague Cap,Dead Cap,Cash Total,Free AgentYear,Column8,Team,Section,Year,Column7,Player  (533),Yrs,"Value $3,549,866,500",AAV,"Total GTD $1,990,081,400","GTD @ Sign $1,820,736,400",Potential Out,Player  (478),"Value $3,620,581,235","Total GTD $2,067,039,735","GTD @ Sign $1,934,589,735",YOE,Prev Team,Type,Market Value AAV,name_original,name_norm,player_id,position,sleeper_name
David Thomas,TE,42,"$1,176,000",0.42%,-,"$1,176,000",2011,,NO,Active,2025,,,,,,,,,,,,,,,,,David Thomas,david thomas,UNMATCHED,,UNMATCHED
